order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region,status
ORD10388,C1117,P003,2022-09-03,1,54.99,0.2,West,Completed
ORD10389,C1181,P029,2022-03-14,2,199.99,0.0,West,Completed
ORD10390,C1005,P019,2022-11-21,1,9.99,0.0,East,Completed
ORD10391,C1153,P010,2023-01-10,2,39.99,0.2,North,Completed
ORD10392,C1015,P003,2022-03-16,1,54.99,0.15,East,Completed
ORD10393,C1022,P031,2022-03-03,4,49.99,0.0,East,Completed
ORD10394,C1180,P004,2023-12-31,2,79.99,0.0,West,Completed
ORD10395,C1046,P005,2022-03-26,2,99.99,0.0,North,Completed
ORD10396,C1037,P031,2022-03-27,1,49.99,0.0,West,Completed
ORD10397,C1069,P008,2022-06-09,2,89.99,0.0,East,Completed
ORD10398,C1045,P017,2023-10-28,2,29.99,0.2,West,Completed
ORD10399,C1076,P026,2022-09-02,1,19.99,0.2,West,Completed
ORD10400,C1041,P029,2023-09-19,2,199.99,0.0,North,Completed
ORD10401,C1120,P004,2022-06-29,1,79.99,0.0,East,Completed
ORD10402,C1083,P032,2022-06-17,1,34.99,0.0,East,Completed
ORD10403,C1182,P012,2022-09-23,1,44.99,0.0,West,Completed
ORD10404,C1097,P035,2022-10-03,2,29.99,0.05,West,Completed
ORD10405,C1115,P001,2023-03-16,1,19.99,0.05,North,Completed
ORD10406,C1180,P007,2023-06-08,1,210.0,0.0,West,Completed
ORD10407,C1114,P005,2023-01-12,1,99.99,0.0,South,Completed
ORD10408,C1009,P008,2023-11-22,2,89.99,0.0,South,Completed
ORD10409,C1154,P008,2022-02-15,3,89.99,0.05,East,Completed
ORD10410,C1044,P006,2023-01-28,4,129.99,0.05,West,Completed
ORD10411,C1102,P039,2023-11-03,-1,22.99,0.2,East,Completed
ORD10412,C1092,P015,2022-11-24,1,24.99,0.15,South,Completed
ORD10413,C1170,P014,2023-11-21,4,89.99,0.05,North,Completed
ORD10414,C1036,P008,2022-03-12,4,89.99,0.0,North,Completed
ORD10415,C1064,P010,2022-11-15,1,39.99,0.0,East,Returned
ORD10416,C1087,P029,2022-07-25,1,199.99,0.0,South,Completed
ORD10417,C1072,P012,2022-09-06,1,44.99,0.0,West,Completed
ORD10418,C1123,P010,2022-07-20,2,39.99,0.0,North,Completed
ORD10419,C1165,P016,2022-06-04,1,54.99,0.0,North,Completed
ORD10420,C1059,P024,2022-12-21,2,29.99,0.0,North,Returned
ORD10421,C1104,P014,2022-12-10,1,89.99,0.0,South,Completed
ORD10422,C1097,P013,2022-11-11,1,49.99,0.0,West,Completed
ORD10423,C1152,P003,2023-05-19,5,54.99,0.0,East,Completed
ORD10424,C1069,P003,2022-10-14,1,54.99,0.0,East,Completed
ORD10425,C1150,P007,2023-06-17,1,210.0,0.0,North,Completed
ORD10426,C1177,P014,2022-03-28,2,89.99,0.0,East,Completed
ORD10427,C1158,P039,2023-02-08,1,22.99,0.0,West,Completed
ORD10428,C1165,P032,2022-05-14,1,34.99,0.15,North,Completed
ORD10429,C1082,P015,2023-02-07,2,24.99,0.0,West,Completed
ORD10430,C1050,P006,2022-10-06,1,129.99,0.0,West,Completed
ORD10431,C1101,P017,2023-08-22,1,29.99,0.2,West,Completed
ORD10432,C1071,P016,2023-02-21,1,54.99,0.0,South,Completed
ORD10433,C1176,P015,2023-04-08,1,24.99,0.05,East,Completed
ORD10434,C1144,P029,2023-12-04,1,199.99,0.0,North,Completed
ORD10435,C1196,P017,2022-08-09,3,29.99,0.0,South,Completed
ORD10436,C1159,P038,2022-09-12,5,64.99,0.0,North,Returned
ORD10437,C1188,P004,2022-11-03,1,79.99,0.0,East,Returned
ORD10438,C1082,P009,2023-02-19,3,49.99,0.0,West,Completed
ORD10439,C1018,P018,2022-04-07,1,14.99,0.0,North,Completed
ORD10440,C1147,P031,2022-01-13,1,49.99,0.0,West,Completed
ORD10441,C1025,P033,2022-07-22,3,59.99,0.0,East,Completed
ORD10442,C1127,P024,2023-10-23,1,29.99,0.0,West,Completed
ORD10443,C1180,P018,2022-03-18,1,14.99,0.2,West,Completed
ORD10444,C1070,P030,2022-04-05,4,109.99,0.0,East,Completed
ORD10445,C1074,P001,2022-02-13,4,19.99,0.2,West,Completed
ORD10446,C1164,P009,2023-02-09,1,49.99,0.0,West,Completed
ORD10447,C1153,P010,2022-12-29,1,39.99,0.15,North,Completed
ORD10448,C1170,P006,2022-06-02,1,129.99,0.0,North,Completed
ORD10449,C1193,P028,2022-10-30,1,59.99,0.0,East,Completed
ORD10450,C1024,P016,2022-03-31,1,54.99,0.1,West,Completed
ORD10451,C1195,P012,2023-06-23,1,44.99,0.0,East,Completed
ORD10452,C1035,P012,2022-01-20,5,44.99,0.0,East,Completed
ORD10453,C1102,P026,2023-07-12,3,19.99,0.15,East,Completed
ORD10454,C1139,P011,2022-07-04,1,159.99,0.0,North,Returned
ORD10455,C1044,P019,2022-10-15,1,9.99,0.0,West,Completed
ORD10456,C1085,P004,2023-08-22,5,79.99,0.0,East,Returned
ORD10457,C1178,P023,2023-11-04,1,22.99,0.0,East,Completed
ORD10458,C1136,P030,2022-02-27,3,109.99,0.0,North,Completed
ORD10459,C1105,P030,2023-02-02,1,109.99,0.0,South,Completed
ORD10460,C1100,P002,2022-06-30,1,34.99,0.0,East,Completed
ORD10461,C1081,P013,2023-01-03,4,49.99,0.15,West,Completed
ORD10462,C1144,P003,2023-08-01,1,54.99,0.0,North,Completed
ORD10463,C1028,P007,2023-05-20,2,210.0,0.05,North,Completed
ORD10464,C1053,P025,2022-08-27,2,24.99,0.2,East,Returned
ORD10465,C1049,P018,2023-09-21,1,14.99,0.0,South,Completed
ORD10466,C1099,P016,2022-11-28,1,54.99,0.1,South,Completed
ORD10467,C1165,P011,2023-06-23,3,159.99,0.0,North,Completed
ORD10468,C1153,P011,2023-11-10,1,159.99,0.15,North,Completed
ORD10469,C1073,P037,2022-06-11,2,49.99,0.0,North,Completed
ORD10470,C1036,P003,2023-05-14,2,54.99,0.0,North,Completed
ORD10471,C1153,P002,2023-12-12,4,34.99,0.0,North,Completed
ORD10472,C1165,P011,2023-11-13,2,159.99,0.15,North,Completed
ORD10473,C1181,P025,2022-10-29,1,24.99,0.0,West,Completed
ORD10474,C1121,P037,2023-08-10,1,49.99,0.0,North,Completed
ORD10475,C1079,P037,2022-02-03,1,49.99,0.0,West,Completed
ORD10476,C1027,P012,2023-09-19,1,44.99,0.0,North,Completed
ORD10477,C1053,P015,2022-05-25,1,24.99,0.15,East,Completed
ORD10478,C1032,P031,2022-06-21,2,49.99,0.0,East,Completed
ORD10479,C1167,P037,2023-11-18,2,49.99,0.0,West,Completed
ORD10480,C1031,P018,2022-09-29,1,14.99,0.0,West,Completed
ORD10481,C1095,P009,2022-04-21,2,49.99,0.2,South,Completed
ORD10482,C1073,P011,2022-06-20,4,159.99,0.0,North,Completed
ORD10483,C1140,P017,2023-07-14,1,29.99,0.0,East,Completed
ORD10484,C1092,P003,2023-08-15,2,54.99,0.0,South,Completed
ORD10485,C1017,P001,2022-03-17,3,19.99,0.05,North,Completed
ORD10486,C1192,P001,2022-04-18,1,19.99,0.2,North,Completed
ORD10487,C1022,P008,2022-03-18,2,89.99,0.0,East,Completed
ORD10488,C1159,P038,2023-09-01,5,64.99,0.0,North,Completed
ORD10489,C1155,P023,2023-03-18,4,22.99,0.0,South,Completed
ORD10490,C1103,P003,2022-06-10,1,54.99,0.0,North,Completed
ORD10491,C1190,P027,2023-02-24,2,9.99,0.0,West,Completed
ORD10492,C1126,P027,2022-09-29,2,9.99,0.0,West,Returned
ORD10493,C1144,P018,2023-02-07,2,14.99,0.0,North,Completed
ORD10494,C1194,P034,2023-01-05,1,39.99,0.2,North,Completed
ORD10495,C1128,P023,2022-01-27,1,22.99,0.0,North,Completed
ORD10496,C1011,P021,2023-04-30,3,7.99,0.2,South,Completed
ORD10497,C1011,P016,2023-11-08,1,54.99,0.0,South,Completed
ORD10498,C1199,P015,2023-01-15,4,24.99,0.0,East,Completed
ORD10499,C1095,P008,2022-09-27,1,89.99,0.0,South,Completed
ORD10500,C1024,P025,2023-08-01,1,24.99,0.0,West,Completed
ORD10501,C1038,P004,2022-03-29,2,79.99,0.0,East,Completed
ORD10502,C1085,P029,2023-08-27,1,199.99,0.2,East,Completed
ORD10503,C1148,P002,2023-03-05,5,34.99,0.0,East,Completed
ORD10504,C1091,P014,2023-08-10,4,89.99,0.0,East,Completed
ORD10505,C1128,P019,2022-02-05,2,9.99,0.0,North,Completed
ORD10506,C1074,P015,2023-11-25,5,24.99,0.2,West,Completed
ORD10507,C1097,P033,2022-06-21,5,59.99,0.0,West,Completed
ORD10508,C1105,P011,2023-03-10,1,159.99,0.0,South,Completed
ORD10509,C1081,P016,2023-10-05,1,54.99,0.0,West,Completed
ORD10510,C1159,P015,2022-03-10,1,24.99,0.0,North,Completed
ORD10511,C1130,P026,2022-10-10,2,19.99,0.0,North,Returned
ORD10512,C1103,P011,2023-12-19,2,159.99,0.0,North,Completed
ORD10513,C1174,P011,2023-03-01,1,159.99,,North,Completed
ORD10514,C1092,P040,2022-04-13,4,27.99,0.0,South,Completed
ORD10515,C1000,P005,2022-10-20,3,99.99,0.0,West,Completed
ORD10516,C1077,P036,2022-09-28,1,39.99,0.0,North,Completed
ORD10517,C1015,P001,2022-02-08,1,19.99,0.0,East,Completed
ORD10518,C1011,P003,2023-11-29,2,54.99,0.15,South,Completed
ORD10519,C1010,P012,2022-02-20,2,44.99,0.0,West,Completed
ORD10520,C1114,P007,2022-01-21,1,210.0,0.0,South,Completed
ORD10521,C1079,P003,2023-05-19,3,54.99,0.0,West,Completed
ORD10522,C1070,P014,2022-08-22,1,89.99,0.0,East,Completed
ORD10523,C1145,P001,2022-11-25,1,19.99,0.0,East,Completed
ORD10524,C1093,P008,2022-07-12,1,89.99,0.0,West,Completed
ORD10525,C1168,P024,2023-05-12,3,29.99,,West,Completed
ORD10526,C1116,P008,2023-06-12,3,89.99,0.2,North,Completed
ORD10527,C1180,P002,2023-06-21,4,34.99,0.1,West,Completed
ORD10528,C1023,P010,2022-07-25,3,39.99,0.0,West,Completed
ORD10529,C1025,P037,2023-01-05,2,49.99,0.0,East,Completed
ORD10530,C1158,P007,2023-06-02,1,210.0,0.0,West,Completed
ORD10531,C1116,P039,2022-09-05,1,22.99,0.0,North,Completed
ORD10532,C1175,P017,2023-05-01,2,29.99,0.0,North,Completed
ORD10533,C1179,P040,2022-09-22,2,27.99,0.0,North,Completed
ORD10534,C1148,P002,2023-01-31,1,34.99,0.0,East,Completed
ORD10535,C1080,P031,2022-08-08,3,49.99,0.0,East,Completed
ORD10536,C1045,P031,2022-10-03,2,49.99,0.0,West,Completed
ORD10537,C1024,P002,2023-11-30,1,34.99,0.0,West,Completed
ORD10538,C1077,P001,2023-09-08,3,19.99,0.0,North,Completed
ORD10539,C1190,P030,2022-11-09,2,109.99,0.0,West,Completed
ORD10540,C1158,P018,2023-01-21,3,14.99,0.0,West,Completed
ORD10541,C1043,P014,2022-11-06,2,89.99,0.0,East,Completed
ORD10542,C1118,P014,2022-04-15,1,89.99,0.0,East,Completed
ORD10543,C1051,P014,2023-01-19,2,89.99,0.0,South,Completed
ORD10544,C1099,P040,2023-12-02,1,27.99,0.15,South,Completed
ORD10545,C1177,P012,2022-10-11,1,44.99,0.0,East,Completed
ORD10546,C1123,P026,2022-11-02,1,19.99,0.0,North,Completed
ORD10547,C1009,P033,2022-02-28,3,59.99,0.0,South,Completed
ORD10548,C1170,P012,2023-11-08,1,44.99,0.05,North,Completed
ORD10549,C1078,P007,2022-10-30,1,210.0,0.0,East,Completed
ORD10550,C1096,P002,2022-02-06,2,34.99,0.0,North,Completed
ORD10551,C1168,P001,2022-12-18,2,19.99,0.0,West,Completed
ORD10552,C1068,P035,2023-05-03,4,29.99,0.0,South,Completed
ORD10553,C1146,P008,2022-06-24,3,89.99,0.0,East,Completed
ORD10554,C1049,P001,2022-04-10,1,19.99,0.0,South,Completed
ORD10555,C1138,P002,2023-07-27,3,34.99,0.0,South,Completed
ORD10556,C1106,P038,2022-12-10,2,64.99,0.0,West,Completed
ORD10557,C1023,P033,2022-11-11,1,59.99,0.0,West,Completed
ORD10558,C1197,P002,2023-08-23,1,34.99,0.0,North,Completed
ORD10559,C1175,P014,2023-10-12,2,89.99,0.0,North,Completed
ORD10560,C1180,P016,2022-07-19,2,54.99,0.0,West,Completed
ORD10561,C1131,P015,2022-11-02,1,24.99,0.0,North,Completed
ORD10562,C1171,P026,2022-07-25,1,19.99,0.0,East,Completed
ORD10563,C1103,P032,2023-04-14,1,34.99,0.0,North,Completed
ORD10564,C1048,P005,2022-03-24,1,99.99,0.0,West,Completed
ORD10565,C1032,P009,2023-10-12,1,49.99,0.0,East,Completed
ORD10566,C1046,P035,2022-06-22,2,29.99,0.05,North,Completed
ORD10567,C1022,P023,2023-03-21,2,22.99,0.0,East,Completed
ORD10568,C1037,P033,2023-01-28,1,59.99,0.0,West,Completed
ORD10569,C1191,P012,2022-01-15,4,44.99,0.0,East,Completed
ORD10570,C1174,P001,2022-01-19,2,19.99,0.0,North,Completed
ORD10571,C1161,P006,2023-12-12,4,129.99,0.0,South,Completed
ORD10572,C1180,P001,2023-05-31,2,19.99,0.05,West,Completed
ORD10573,C1110,P027,2022-10-25,1,9.99,0.0,South,Completed
ORD10574,C1051,P006,2023-03-21,4,129.99,0.0,South,Completed
ORD10575,C1018,P009,2023-05-17,1,49.99,0.2,North,Returned
ORD10576,C1110,P004,2022-08-18,2,79.99,0.05,South,Completed
ORD10577,C1076,P001,2022-06-23,1,19.99,0.0,West,Completed
ORD10578,C1161,P004,2023-01-20,4,79.99,0.0,South,Completed
ORD10579,C1057,P001,2022-02-19,2,19.99,0.05,West,Completed
ORD10580,C1087,P031,2022-01-21,1,49.99,0.2,South,Completed
ORD10581,C1078,P005,2023-07-15,1,99.99,0.0,East,Completed
ORD10582,C1150,P029,2023-12-04,2,199.99,0.0,North,Completed
ORD10583,C1034,P028,2023-11-10,2,59.99,0.0,West,Completed
ORD10584,C1189,P005,2023-03-05,3,99.99,0.05,North,Completed
ORD10585,C1153,P024,2022-04-19,1,29.99,0.0,North,Completed
ORD10586,C1095,P002,2023-06-20,5,34.99,0.0,South,Completed
ORD10587,C1016,P032,2022-06-14,1,34.99,0.0,North,Completed
ORD10588,C1196,P022,2023-05-08,1,11.99,0.05,South,Completed
ORD10589,C1089,P019,2023-08-11,2,9.99,0.05,West,Completed
ORD10590,C1118,P010,2022-03-18,2,39.99,0.15,East,Completed
ORD10591,C1014,P030,2023-04-13,5,109.99,0.0,East,Completed
ORD10592,C1075,P030,2022-04-13,3,109.99,0.0,West,Completed
ORD10593,C1049,P001,2023-01-04,3,19.99,0.0,South,Completed
ORD10594,C1032,P012,2022-04-08,3,44.99,0.0,East,Returned
ORD10595,C1188,P003,2022-05-22,2,54.99,0.0,East,Completed
ORD10596,C1169,P014,2023-03-25,5,89.99,0.0,North,Completed
ORD10597,C1163,P008,2023-01-17,3,89.99,0.2,South,Completed
ORD10598,C1165,P028,2023-04-13,1,59.99,0.0,North,Completed
ORD10599,C1045,P004,2023-03-08,2,79.99,0.0,West,Returned
ORD10600,C1171,P038,2023-12-14,2,64.99,0.0,East,Completed
ORD10601,C1008,P025,2022-04-17,1,24.99,0.0,South,Completed
ORD10602,C1180,P032,2023-11-26,1,34.99,0.0,West,Completed
ORD10603,C1191,P027,2023-09-19,1,9.99,0.0,East,Completed
ORD10604,C1089,P008,2022-05-14,1,89.99,0.0,West,Completed
ORD10605,C1067,P025,2023-03-28,1,24.99,0.0,South,Completed
ORD10606,C1148,P006,2023-12-23,3,129.99,0.0,East,Completed
ORD10607,C1171,P024,2023-08-02,1,29.99,0.0,East,Completed
ORD10608,C1111,P012,2023-06-16,2,44.99,0.0,North,Completed
ORD10609,C1107,P005,2023-11-09,2,99.99,0.0,East,Completed
ORD10610,C1041,P003,2023-10-19,1,54.99,0.0,North,Completed
ORD10611,C1031,P012,2023-09-20,1,44.99,0.0,West,Completed
ORD10612,C1105,P001,2023-04-26,3,19.99,0.0,South,Returned
ORD10613,C1157,P008,2023-05-19,1,89.99,0.0,West,Completed
ORD10614,C1180,P038,2023-06-04,1,64.99,0.0,West,Completed
ORD10615,C1037,P012,2022-08-29,1,44.99,0.0,West,Completed
ORD10616,C1000,P017,2022-04-01,3,29.99,0.0,West,Completed
ORD10617,C1120,P007,2023-05-25,2,210.0,0.2,East,Completed
ORD10618,C1110,P006,2023-07-25,2,129.99,0.0,South,Completed
ORD10619,C1032,P019,2023-09-26,2,9.99,0.0,East,Completed
ORD10620,C1068,P017,2023-11-02,2,29.99,0.0,South,Completed
ORD10621,C1087,P039,2022-02-25,3,22.99,0.0,South,Completed
ORD10622,C1030,P012,2023-09-27,2,44.99,0.0,East,Completed
ORD10623,C1135,P010,2023-04-09,1,39.99,0.0,East,Completed
ORD10624,C1193,P025,2022-12-16,1,24.99,0.0,East,Completed
ORD10625,C1129,P027,2023-07-15,2,9.99,0.0,East,Returned
ORD10626,C1189,P034,2022-06-18,1,39.99,0.0,North,Completed
ORD10627,C1144,P026,2023-02-24,1,19.99,0.0,North,Completed
ORD10628,C1029,P003,2023-02-07,1,54.99,0.0,North,Completed
ORD10629,C1112,P001,2022-12-13,1,19.99,0.0,West,Completed
ORD10630,C1097,P006,2023-11-20,2,129.99,0.0,West,Completed
ORD10631,C1071,P028,2023-11-06,2,59.99,0.0,South,Completed
ORD10632,C1187,P002,2022-01-05,2,34.99,0.2,East,Completed
ORD10633,C1106,P033,2023-05-10,4,59.99,0.0,West,Completed
ORD10634,C1018,P030,2023-12-10,2,109.99,0.0,North,Completed
ORD10635,C1074,P009,2023-02-01,2,49.99,0.0,West,Completed
ORD10636,C1193,P006,2023-01-29,1,129.99,0.0,East,Completed
ORD10637,C1137,P030,2022-09-12,1,109.99,0.0,South,Completed
ORD10638,C1010,P021,2023-04-09,3,7.99,0.15,West,Completed
ORD10639,C1189,P004,2023-07-15,3,79.99,0.0,North,Completed
ORD10640,C1177,P017,2023-10-10,1,29.99,0.15,East,Completed
ORD10641,C1121,P017,2023-11-20,1,29.99,0.0,North,Completed
ORD10642,C1061,P036,2022-07-02,2,39.99,0.0,South,Completed
ORD10643,C1189,P018,2022-04-29,3,14.99,0.0,North,Completed
ORD10644,C1154,P017,2023-11-15,2,29.99,0.0,East,Completed
ORD10645,C1097,P020,2023-07-01,1,6.99,0.0,West,Completed
ORD10646,C1109,P017,2023-06-20,1,29.99,0.0,East,Returned
ORD10647,C1154,P012,2022-02-27,1,44.99,0.0,East,Completed
ORD10648,C1010,P005,2022-10-21,2,99.99,0.05,West,Completed
ORD10649,C1088,P025,2022-10-30,1,24.99,0.0,North,Completed
ORD10650,C1117,P019,2023-04-09,1,9.99,0.0,West,Completed
ORD10651,C1096,P018,2022-08-18,2,14.99,0.0,North,Completed
ORD10652,C1068,P012,2023-12-14,1,44.99,0.0,South,Completed
ORD10653,C1148,P032,2023-02-01,1,34.99,0.0,East,Completed
ORD10654,C1087,P002,2023-07-20,1,34.99,0.0,South,Completed
ORD10655,C1032,P001,2023-03-30,3,19.99,0.0,East,Completed
ORD10656,C1129,P009,2023-10-26,1,49.99,0.0,East,Completed
ORD10657,C1107,P013,2022-07-21,3,49.99,0.0,East,Completed
ORD10658,C1017,P011,2022-07-01,5,159.99,0.1,North,Completed
ORD10659,C1044,P011,2022-05-03,1,159.99,0.0,West,Completed
ORD10660,C1041,P031,2022-05-14,1,49.99,0.0,North,Returned
ORD10661,C1034,P038,2023-04-23,2,64.99,0.1,West,Completed
ORD10662,C1084,P031,2023-09-04,1,49.99,0.0,West,Completed
ORD10663,C1124,P026,2023-11-09,1,19.99,0.0,North,Completed
ORD10664,C1152,P013,2022-03-16,3,49.99,0.1,East,Completed
ORD10665,C1107,P014,2023-06-18,1,89.99,0.0,East,Completed
ORD10666,C1115,P001,2023-07-04,1,19.99,0.0,North,Completed
ORD10667,C1079,P017,2023-11-11,1,29.99,0.0,West,Completed
ORD10668,C1118,P029,2023-09-26,2,199.99,0.0,East,Completed
ORD10669,C1129,P040,2023-10-27,1,27.99,0.0,East,Completed
ORD10670,C1057,P010,2023-10-20,2,39.99,0.0,West,Completed
ORD10671,C1077,P012,2023-11-30,4,44.99,0.0,North,Completed
ORD10672,C1165,P007,2022-04-27,1,210.0,0.0,North,Completed
ORD10673,C1153,P011,2023-06-14,3,159.99,0.0,North,Completed
ORD10674,C1119,P018,2023-04-02,1,14.99,0.0,South,Completed
ORD10675,C1075,P014,2022-11-25,2,89.99,0.0,West,Completed
ORD10676,C1083,P002,2023-07-05,2,34.99,0.0,East,Completed
ORD10677,C1088,P003,2023-10-07,3,54.99,0.0,North,Completed
ORD10678,C1081,P017,2022-04-17,1,29.99,0.0,West,Completed
ORD10679,C1114,P020,2023-03-22,2,6.99,0.0,South,Completed
ORD10680,C1019,P020,2022-06-07,1,6.99,0.0,North,Returned
ORD10681,C1065,P010,2022-03-17,1,39.99,0.0,West,Completed
ORD10682,C1170,P001,2023-08-12,3,19.99,0.0,North,Completed
ORD10683,C1116,P017,2023-04-07,2,29.99,0.0,North,Returned
ORD10684,C1079,P007,2023-11-21,1,210.0,0.05,West,Completed
ORD10685,C1045,P033,2023-08-23,1,59.99,0.0,West,Completed
ORD10686,C1089,P009,2023-05-30,1,49.99,0.0,West,Completed
ORD10687,C1090,P021,2022-03-30,1,7.99,0.0,South,Completed
ORD10688,C1029,P012,2023-11-08,1,44.99,0.0,North,Completed
ORD10689,C1115,P037,2023-02-05,3,49.99,0.0,North,Completed
ORD10690,C1049,P010,2023-10-12,1,39.99,0.0,South,Completed
ORD10691,C1076,P017,2023-10-26,1,29.99,0.0,West,Completed
ORD10692,C1074,P014,2023-07-23,1,89.99,0.2,West,Completed
ORD10693,C1154,P024,2022-03-29,1,29.99,0.0,East,Completed
ORD10694,C1089,P032,2022-12-19,1,34.99,0.0,West,Completed
ORD10695,C1110,P015,2022-05-26,1,24.99,0.0,South,Completed
ORD10696,C1009,P040,2022-07-18,1,27.99,0.0,South,Completed
ORD10697,C1025,P007,2022-02-25,3,210.0,0.0,East,Completed
ORD10698,C1011,P019,2023-04-18,2,9.99,0.05,South,Completed
ORD10699,C1044,P005,2022-07-22,2,99.99,0.0,West,Completed
ORD10700,C1018,P003,2022-05-12,2,54.99,0.15,North,Completed
ORD10701,C1114,P023,2022-07-18,1,22.99,0.0,South,Completed
ORD10702,C1079,P012,2022-11-10,2,44.99,0.15,West,Completed
ORD10703,C1136,P001,2023-03-15,1,19.99,0.0,North,Completed
ORD10704,C1067,P039,2023-12-31,2,22.99,0.0,South,Completed
ORD10705,C1114,P007,2022-05-18,2,210.0,0.2,South,Completed
ORD10706,C1103,P009,2023-01-03,3,49.99,0.0,North,Completed
ORD10707,C1105,P004,2023-10-24,2,79.99,0.0,South,Completed
ORD10708,C1027,P004,2022-05-24,4,79.99,0.0,North,Completed
ORD10709,C1186,P025,2023-10-04,1,24.99,0.05,North,Completed
ORD10710,C1032,P006,2023-10-09,1,129.99,0.0,East,Completed
ORD10711,C1145,P005,2023-08-28,1,99.99,0.15,East,Completed
ORD10712,C1045,P038,2023-07-07,1,64.99,0.0,West,Completed
ORD10713,C1050,P020,2022-08-17,4,6.99,0.0,West,Completed
ORD10714,C1193,P010,2022-05-18,1,39.99,0.0,East,Completed
ORD10715,C1003,P007,2023-05-30,1,210.0,,East,Completed
ORD10716,C1164,P032,2023-09-21,2,34.99,0.0,West,Completed
ORD10717,C1152,P004,2022-06-13,1,79.99,0.0,East,Completed
ORD10718,C1157,P035,2022-05-30,2,29.99,0.0,West,Completed
ORD10719,C1119,P036,2022-08-13,3,39.99,0.0,South,Completed
ORD10720,C1163,P021,2022-08-28,1,7.99,0.15,South,Completed
ORD10721,C1114,P009,2023-04-11,4,49.99,0.15,South,Completed
ORD10722,C1032,P017,2023-06-18,2,29.99,0.0,East,Completed
ORD10723,C1066,P032,2023-08-16,2,34.99,0.0,South,Completed
ORD10724,C1197,P027,2023-01-10,2,9.99,0.0,North,Returned
ORD10725,C1018,P008,2022-09-15,1,89.99,0.0,North,Completed
ORD10726,C1023,P019,2022-12-28,3,9.99,0.0,West,Completed
ORD10727,C1152,P035,2023-09-11,1,29.99,0.0,East,Completed
ORD10728,C1088,P034,2022-08-24,1,39.99,0.0,North,Completed
ORD10729,C1174,P009,2022-07-11,1,49.99,0.0,North,Completed
ORD10730,C1171,P010,2023-11-08,1,39.99,0.0,East,Completed
ORD10731,C1060,P019,2023-05-09,2,9.99,0.0,South,Completed
ORD10732,C1068,P018,2023-10-25,3,14.99,0.05,South,Completed
ORD10733,C1121,P016,2023-08-30,1,54.99,0.0,North,Returned
ORD10734,C1076,P015,2023-08-10,1,24.99,0.1,West,Completed
ORD10735,C1118,P015,2023-02-20,2,24.99,0.0,East,Returned
ORD10736,C1089,P001,2023-11-09,3,19.99,0.0,West,Completed
ORD10737,C1115,P005,2023-09-14,5,99.99,0.0,North,Completed
ORD10738,C1127,P027,2023-02-25,2,9.99,0.0,West,Completed
ORD10739,C1100,P015,2022-07-06,2,24.99,0.0,East,Completed
ORD10740,C1189,P031,2023-12-04,1,49.99,0.0,North,Completed
ORD10741,C1180,P030,2022-08-24,1,109.99,0.05,West,Completed
ORD10742,C1023,P004,2023-06-01,2,79.99,0.0,West,Completed
ORD10743,C1104,P007,2022-07-01,1,210.0,0.0,South,Returned
ORD10744,C1096,P010,2023-06-29,2,39.99,0.2,North,Completed
ORD10745,C1108,P026,2023-09-10,2,19.99,0.2,South,Completed
ORD10746,C1143,P014,2023-01-15,4,89.99,0.0,West,Completed
ORD10747,C1162,P011,2023-05-09,3,159.99,0.0,South,Completed
ORD10748,C1177,P002,2023-12-15,2,34.99,0.0,East,Completed
ORD10749,C1189,P020,2022-08-27,4,6.99,0.2,North,Completed
ORD10750,C1076,P006,2022-01-06,2,129.99,0.0,West,Completed
ORD10751,C1096,P006,2022-05-01,2,129.99,0.0,North,Completed
ORD10752,C1033,P018,2022-11-20,1,14.99,0.2,North,Completed
ORD10753,C1103,P021,2022-09-17,1,7.99,0.0,North,Completed
ORD10754,C1184,P014,2023-09-19,1,89.99,0.0,West,Completed
ORD10755,C1114,P003,2023-02-28,2,54.99,0.0,South,Completed
ORD10756,C1143,P010,2023-07-27,2,39.99,0.0,West,Completed
ORD10757,C1193,P030,2022-12-19,3,109.99,0.0,East,Completed
ORD10758,C1103,P004,2023-11-07,1,79.99,0.0,North,Completed
ORD10759,C1170,P029,2022-06-15,1,199.99,0.0,North,Completed
ORD10760,C1036,P008,2023-07-18,2,89.99,0.0,North,Returned
ORD10761,C1156,P005,2023-02-03,5,99.99,0.05,South,Completed
ORD10762,C1181,P011,2023-04-28,4,159.99,0.0,West,Returned
ORD10763,C1018,P030,2022-08-16,-1,109.99,0.0,North,Completed
ORD10764,C1075,P014,2023-02-15,2,89.99,0.0,West,Completed
ORD10765,C1024,P001,2023-09-04,1,19.99,0.0,West,Completed
ORD10766,C1125,P014,2023-05-22,1,89.99,0.15,West,Completed
ORD10767,C1117,P029,2023-09-06,2,199.99,0.0,West,Completed
ORD10768,C1128,P005,2023-11-22,1,99.99,0.05,North,Completed
